age,experience_years,working_hours_per_day,projects_handled,overtime_hours,work_pressure_score,work_life_balance,team_size,manager_support,job_satisfaction,mental_fatigue_score,stress_level,sleep_hours,burnout_score,gender_Male,education_level_Master,education_level_PhD,job_role_HR Executive,job_role_ML Engineer,job_role_Project Manager,job_role_Software Engineer,company_type_MNC,company_type_Startup,deadline_frequency_Low,deadline_frequency_Medium,remote_work_Yes,physical_activity_Yes,health_issues_Yes
32,33,9,1,28,4,3,9,1,5,9.6,4,6.2,0.726,True,False,False,False,False,False,False,False,False,True,False,False,True,False
54,6,10,4,9,10,5,5,5,4,7.1,2,5.5,0.657,False,False,False,True,False,False,False,False,False,False,False,True,False,True
59,30,6,4,14,7,3,3,5,1,1.6,4,6.2,0.219,False,False,False,False,False,False,False,False,True,True,False,True,True,False
48,1,10,2,27,10,5,8,3,5,3.6,2,8.0,0.301,True,True,False,False,False,True,False,True,False,True,False,False,False,True
55,18,10,4,7,8,1,5,3,3,8.8,1,6.7,0.868,False,True,False,False,False,True,False,False,False,True,False,True,True,False
36,31,7,6,16,7,3,4,3,2,4.2,2,5.8,0.32,False,False,False,False,False,False,False,False,False,True,False,False,True,False
53,9,11,1,5,5,1,19,1,3,9.6,1,7.2,0.834,True,False,False,False,False,True,False,True,False,True,False,True,True,True
42,7,9,2,6,1,2,18,4,1,4.9,5,6.9,0.384,True,False,False,False,False,False,True,False,True,True,False,True,True,True
26,25,7,1,13,8,3,9,4,2,8.6,1,6.7,0.627,True,True,False,False,True,False,False,False,False,True,False,False,False,False
27,29,6,5,26,5,5,8,3,4,0.4,3,6.1,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
59,10,7,5,29,3,5,13,5,3,4.3,4,4.8,0.148,True,False,False,False,False,True,False,False,False,False,True,False,False,True
43,19,7,2,7,2,2,17,4,3,7.0,1,7.0,0.224,True,False,True,False,False,False,False,False,True,False,True,False,True,True
39,19,7,3,11,3,5,13,5,5,8.6,3,6.2,0.182,True,False,True,False,False,False,True,False,False,True,False,True,True,False
35,8,6,6,27,9,1,9,3,5,6.1,3,6.2,0.627,False,False,True,False,False,False,False,True,False,False,True,False,True,True
31,7,6,6,17,2,5,17,1,2,1.7,4,5.4,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False
34,14,7,4,13,10,2,18,2,4,8.9,2,5.5,0.851,False,False,False,False,False,True,False,False,False,False,False,False,True,False
52,33,7,2,0,1,4,10,4,5,5.7,3,7.6,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,True
51,23,10,6,3,2,4,7,3,3,1.1,1,6.4,0.0,True,False,False,False,False,True,False,True,False,False,True,True,False,True
24,32,9,4,16,2,1,19,3,2,4.6,4,4.9,0.589,False,True,False,False,False,True,False,False,True,False,True,False,True,True
51,26,10,1,17,5,4,4,4,5,7.0,1,4.7,0.35,False,False,False,False,False,True,False,True,False,False,True,False,False,False
27,20,11,3,18,1,5,9,2,5,4.5,2,5.4,0.14,True,True,False,False,False,True,False,False,True,True,False,True,False,False
50,4,9,4,3,10,2,8,1,1,8.7,4,6.4,1.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False
29,34,11,5,27,8,1,14,4,2,4.2,3,7.0,0.696,True,False,False,True,False,False,False,False,True,False,False,False,True,True
54,20,9,5,27,2,4,18,1,2,5.8,1,5.1,0.39,False,True,False,False,False,False,True,True,False,True,False,True,False,False
38,3,7,1,5,6,5,13,3,4,2.1,1,6.2,0.0,False,False,False,False,True,False,False,False,True,False,True,False,True,True
32,15,10,2,7,5,5,19,4,5,5.1,3,4.8,0.34,True,False,False,True,False,False,False,False,True,False,False,True,True,True
34,30,9,4,24,2,3,12,1,2,2.2,3,4.7,0.236,True,False,False,True,False,False,False,True,False,False,True,False,True,False
32,25,11,1,14,10,3,18,5,4,2.3,2,8.0,0.449,False,False,False,True,False,False,False,False,True,True,False,True,False,True
52,34,9,5,19,1,2,18,5,5,2.8,2,7.1,0.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False
49,5,6,5,0,6,1,17,5,3,0.4,3,7.6,0.0,True,False,True,False,False,False,True,True,False,True,False,True,True,True
27,32,9,5,29,6,4,17,1,1,1.6,4,5.2,0.512,False,False,False,False,False,False,False,True,False,False,True,False,False,False
37,20,7,3,4,3,4,6,5,4,4.2,3,5.8,0.099,False,False,False,True,False,False,False,True,False,True,False,False,True,True
25,15,8,3,15,8,5,5,3,1,1.3,3,6.3,0.318,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,33,6,5,20,9,4,16,1,3,1.3,5,7.1,0.233,False,True,False,False,False,False,False,False,True,True,False,True,False,True
47,14,8,6,24,3,2,12,3,2,9.7,4,6.6,0.699,True,True,False,False,False,True,False,True,False,False,True,True,False,True
33,5,7,2,5,9,3,8,2,5,4.3,4,6.7,0.397,True,True,False,False,False,False,False,True,False,False,False,True,True,False
32,1,8,3,20,8,5,13,1,2,4.0,2,5.1,0.549,True,True,False,False,False,True,False,True,False,False,True,True,False,True
58,23,9,4,9,5,1,6,5,1,2.7,2,6.4,0.457,True,False,True,False,False,False,True,False,False,False,True,False,False,True
46,27,8,3,9,6,5,12,5,2,5.1,2,7.8,0.236,True,False,True,False,False,False,True,False,False,True,False,True,True,False
39,0,10,4,4,1,4,18,2,2,6.0,1,6.5,0.359,True,True,False,False,False,True,False,False,False,True,False,True,False,True
40,0,7,3,7,5,2,10,4,4,4.2,4,5.3,0.343,False,False,False,False,False,False,True,False,True,False,True,False,True,True
44,27,10,5,26,10,1,11,2,4,3.9,5,6.2,0.933,True,True,False,True,False,False,False,False,True,True,False,False,True,False
59,19,8,4,0,10,5,6,5,3,7.0,2,7.5,0.524,False,True,False,False,False,False,True,False,False,False,True,True,True,True
39,7,10,2,4,7,4,19,5,4,9.5,2,5.0,0.676,False,True,False,False,False,True,False,False,True,True,False,True,False,False
47,0,6,3,0,1,5,12,4,4,8.8,2,6.8,0.222,False,True,False,True,False,False,False,False,False,True,False,True,False,True
27,25,8,3,6,10,1,15,2,4,1.2,2,8.4,0.465,True,True,False,False,False,False,False,False,True,False,True,False,False,False
25,24,11,5,29,9,4,19,3,4,6.5,2,6.0,0.698,False,True,False,False,False,False,False,False,True,False,False,True,False,False
50,9,10,4,14,7,3,19,2,3,0.1,1,4.7,0.249,True,False,False,False,False,False,False,False,False,True,False,True,True,True
55,11,9,6,22,4,1,6,3,4,6.3,5,7.0,0.586,False,False,False,False,False,True,False,True,False,False,True,True,False,False
38,6,8,5,28,4,3,8,5,4,4.6,4,4.7,0.275,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,11,11,4,25,10,3,16,5,1,4.9,5,5.3,0.865,True,False,True,False,False,False,True,False,True,True,False,True,True,True
23,16,6,3,23,7,4,11,2,4,5.9,3,4.7,0.438,False,True,False,False,False,False,False,False,True,True,False,False,True,True
55,4,9,3,13,6,5,8,5,3,7.4,4,5.2,0.669,False,True,False,False,True,False,False,False,True,False,True,False,True,False
29,13,8,3,22,3,5,12,4,3,7.3,2,7.9,0.183,False,True,False,False,True,False,False,False,True,True,False,False,True,False
34,33,9,3,26,9,2,8,1,2,0.4,3,7.4,0.482,False,True,False,False,False,False,False,False,True,False,True,False,True,False
29,16,8,1,8,6,1,11,3,4,7.4,3,5.9,0.583,True,False,True,False,False,False,False,False,True,False,True,False,False,False
51,34,8,3,7,2,1,15,5,5,8.3,3,8.1,0.426,False,True,False,False,True,False,False,False,False,True,False,True,False,False
53,0,7,3,7,10,4,18,3,2,0.7,3,7.2,0.238,False,True,False,False,False,False,False,True,False,False,False,True,False,True
57,14,10,6,2,2,4,18,2,3,3.2,2,6.3,0.276,True,True,False,True,False,False,False,True,False,True,False,False,True,True
51,18,8,6,25,1,2,7,4,2,7.9,3,4.8,0.554,False,False,False,False,True,False,False,False,False,False,False,False,False,True
22,4,6,4,19,5,2,13,3,5,4.9,5,7.4,0.348,False,True,False,False,False,True,False,False,False,True,False,True,False,False
38,18,11,3,3,10,3,17,5,1,6.9,2,6.0,0.897,False,False,False,False,True,False,False,True,False,False,False,False,False,True
41,4,10,3,16,6,2,10,1,5,5.0,3,5.7,0.583,False,False,False,False,False,False,True,True,False,True,False,True,False,True
45,11,7,4,5,3,5,17,4,2,9.8,3,5.7,0.463,True,True,False,True,False,False,False,False,True,False,False,True,False,True
43,18,10,3,1,4,3,13,2,4,9.4,5,4.5,0.909,False,True,False,False,False,True,False,True,False,False,False,False,True,False
50,11,10,3,8,5,2,15,5,1,2.8,1,7.5,0.308,True,False,True,False,False,False,False,False,True,True,False,True,True,True
43,11,8,5,13,4,5,4,4,5,3.9,1,5.1,0.0,False,False,False,False,False,False,True,False,True,True,False,True,True,False
30,17,6,1,0,9,5,4,5,4,4.3,5,6.6,0.525,False,False,False,False,False,False,True,True,False,False,True,True,False,False
58,33,8,4,16,3,3,14,2,5,1.0,1,4.6,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
31,32,6,5,10,5,3,11,2,3,4.0,4,7.0,0.31,True,False,False,False,False,True,False,False,True,True,False,True,False,True
57,17,6,6,28,7,5,17,1,4,7.7,4,6.0,0.453,False,False,False,False,False,False,True,False,False,False,True,True,False,True
58,28,9,2,25,7,4,9,4,3,8.5,4,7.0,0.697,False,False,False,False,False,True,False,True,False,True,False,True,False,True
49,4,8,2,26,6,3,16,1,1,8.9,1,4.9,0.916,True,False,False,False,False,True,False,False,False,False,False,False,False,False
49,24,7,6,5,9,1,19,1,1,0.1,4,5.6,0.625,True,False,False,False,False,False,True,False,True,True,False,False,True,True
42,23,11,1,28,7,4,4,1,1,7.9,4,4.9,1.0,True,False,False,False,False,True,False,False,True,True,False,False,True,False
45,28,10,2,0,4,1,11,3,1,5.0,1,7.1,0.484,True,True,False,True,False,False,False,False,False,False,True,False,False,False
23,32,9,1,27,10,2,15,2,3,2.1,5,4.9,0.779,False,False,False,False,False,False,True,False,False,True,False,True,True,True
29,9,7,2,18,9,3,7,1,3,5.0,2,7.0,0.638,False,True,False,True,False,False,False,False,False,False,True,True,True,True
48,32,11,2,15,6,3,6,3,2,8.4,4,5.0,0.997,False,True,False,True,False,False,False,False,True,False,False,True,False,False
43,22,11,5,25,1,5,3,3,2,4.3,1,8.3,0.025,False,False,False,False,False,True,False,True,False,False,False,True,True,False
58,10,8,2,17,9,3,11,3,3,9.9,2,6.2,0.858,True,False,True,False,False,True,False,False,True,True,False,False,True,True
48,23,6,6,28,7,1,18,1,1,6.2,2,5.0,0.785,False,True,False,False,False,False,True,False,False,False,True,False,False,False
50,23,8,1,10,6,4,5,3,2,4.9,3,4.7,0.468,False,True,False,False,False,False,False,True,False,False,False,False,False,True
24,6,11,3,8,6,2,5,1,4,2.9,2,5.8,0.498,False,False,False,False,False,False,True,False,False,True,False,True,True,False
34,20,8,3,20,4,4,9,4,3,0.1,4,8.1,0.0,False,True,False,True,False,False,False,False,True,True,False,False,False,True
31,19,9,3,5,4,1,9,2,4,6.1,5,5.1,0.702,True,True,False,False,False,True,False,True,False,True,False,False,False,False
57,9,7,1,1,3,2,18,5,1,5.8,4,7.7,0.406,False,False,False,True,False,False,False,True,False,True,False,True,False,True
30,24,11,1,7,8,5,6,1,3,5.2,3,6.2,0.649,False,False,False,False,True,False,False,False,True,True,False,True,False,False
48,14,9,3,21,8,3,15,2,2,5.4,2,7.7,0.633,False,False,False,False,True,False,False,False,False,False,True,True,True,True
55,5,7,6,15,2,3,12,1,2,8.4,3,8.0,0.507,True,True,False,True,False,False,False,False,False,True,False,False,True,False
22,1,9,2,26,5,5,4,4,4,3.2,4,8.5,0.162,True,False,False,False,False,False,False,False,False,True,False,True,True,True
53,11,10,3,27,9,1,16,2,3,5.5,4,4.8,0.982,False,True,False,False,False,False,False,False,True,True,False,False,True,False
46,3,6,4,7,9,5,8,2,1,6.8,4,7.7,0.683,False,False,False,False,False,False,True,False,False,True,False,False,False,False
50,22,6,1,7,7,1,15,3,5,2.1,5,4.8,0.498,False,True,False,False,False,False,True,True,False,True,False,True,False,True
28,12,6,4,13,4,2,14,1,5,9.2,4,5.8,0.532,True,False,False,False,False,False,True,False,False,True,False,False,True,False
24,16,10,4,0,4,4,14,1,1,7.4,4,7.1,0.644,False,False,False,False,False,True,False,False,False,True,False,False,True,False
41,30,11,1,6,10,4,14,5,2,0.5,2,6.3,0.355,False,True,False,False,False,False,False,True,False,False,False,True,False,False
41,15,11,3,1,7,5,13,3,5,8.7,5,6.8,0.685,False,False,False,True,False,False,False,True,False,False,False,False,False,False
51,25,10,6,14,3,3,16,3,1,9.3,2,8.4,0.567,True,False,False,False,True,False,False,False,False,True,False,False,True,True
56,27,6,5,26,3,5,6,5,4,7.9,3,7.8,0.156,False,False,False,False,False,False,False,True,False,False,True,False,False,False
56,0,6,4,23,5,3,15,3,2,4.3,1,6.0,0.226,False,True,False,False,False,False,False,False,True,True,False,True,False,True
48,11,7,3,27,6,5,10,3,1,9.9,2,6.9,0.603,True,False,True,False,False,False,False,True,False,False,True,False,False,True
47,19,7,5,17,8,5,5,4,4,1.2,5,4.7,0.337,True,True,False,False,False,False,True,False,True,False,True,True,False,True
35,1,8,4,3,1,4,16,2,3,5.4,2,6.3,0.188,False,False,False,False,False,True,False,True,False,False,True,True,True,True
38,14,9,3,17,7,3,13,5,5,1.7,1,6.9,0.062,True,False,False,True,False,False,False,False,True,False,True,False,True,False
39,21,7,4,28,8,4,15,4,5,4.4,2,7.4,0.196,False,True,False,False,False,False,True,False,True,False,True,True,True,True
50,31,7,3,22,5,3,8,4,5,9.3,1,8.1,0.302,True,True,False,False,False,True,False,False,False,False,False,False,True,False
41,19,7,6,4,10,2,3,4,1,7.9,5,5.6,1.0,True,False,False,False,False,False,False,True,False,True,False,True,False,True
48,32,7,2,28,2,2,4,3,3,7.8,2,8.1,0.252,False,False,False,False,False,True,False,True,False,False,False,True,False,True
39,14,10,2,26,4,2,9,5,1,3.5,5,7.1,0.51,False,False,False,False,False,False,True,True,False,False,False,False,False,True
25,2,8,1,15,6,1,7,3,1,9.3,5,4.8,0.933,False,True,False,False,False,False,False,False,True,True,False,True,True,True
22,28,7,5,12,9,4,4,3,3,3.7,3,6.0,0.421,True,False,False,False,False,False,True,False,False,False,False,False,True,False
22,26,11,4,26,2,4,5,4,4,0.4,3,6.4,0.0,False,True,False,True,False,False,False,True,False,True,False,False,False,True
47,4,9,4,8,4,2,12,1,2,6.4,2,5.9,0.565,False,False,False,False,False,False,False,False,False,True,False,False,False,False
41,30,7,3,4,10,5,12,5,5,3.6,2,5.0,0.321,False,False,False,False,False,True,False,False,False,True,False,False,True,True
44,21,10,5,26,5,4,10,5,3,1.5,5,6.7,0.199,False,False,False,False,False,False,True,False,True,True,False,False,True,True
31,34,11,4,7,8,3,11,4,4,9.3,3,5.0,0.846,False,False,False,False,True,False,False,True,False,False,True,True,True,True
32,6,6,5,17,8,4,4,4,3,6.4,2,8.2,0.408,True,False,False,False,False,True,False,False,False,False,True,False,False,True
26,5,6,5,2,2,4,5,2,2,9.4,2,8.0,0.374,False,False,False,False,False,True,False,True,False,False,False,False,True,True
22,25,8,2,5,6,3,18,4,3,5.8,2,6.4,0.427,False,False,False,False,False,False,False,True,False,True,False,False,False,False
38,0,6,4,10,6,2,6,3,3,0.6,3,4.8,0.108,True,False,False,False,False,True,False,True,False,True,False,False,True,True
43,18,7,4,22,5,2,8,4,4,0.3,2,6.7,0.023,False,False,False,False,False,False,True,False,False,True,False,True,True,False
55,6,10,1,13,8,3,15,5,5,9.0,5,6.9,0.868,False,False,True,False,True,False,False,False,True,True,False,True,True,True
50,11,8,5,25,10,4,8,1,5,0.4,2,8.1,0.159,False,True,False,True,False,False,False,False,True,False,True,True,True,True
25,19,11,3,23,2,4,12,1,4,6.2,4,4.8,0.426,False,True,False,False,True,False,False,False,False,False,True,True,True,False
26,22,7,2,18,2,2,19,3,4,3.0,1,7.3,0.0,False,False,False,False,False,False,True,True,False,False,True,False,False,True
32,24,6,1,6,7,1,10,1,1,6.9,5,6.8,0.919,True,False,False,False,False,False,False,True,False,False,False,False,False,True
42,29,9,2,23,9,2,11,4,1,2.8,2,5.2,0.63,True,False,False,False,False,False,True,False,True,True,False,False,True,True
56,28,7,3,9,3,3,4,1,2,0.4,4,5.0,0.169,True,True,False,False,False,True,False,False,False,False,True,False,True,False
33,30,9,1,14,7,1,19,4,1,7.3,3,7.3,0.81,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,17,11,2,5,3,1,13,2,1,3.1,5,5.9,0.704,True,False,False,True,False,False,False,False,True,True,False,False,False,False
40,18,9,3,19,6,3,5,5,3,5.5,5,8.5,0.448,False,True,False,True,False,False,False,False,False,False,True,False,False,True
28,3,11,6,28,3,5,11,3,3,7.7,2,8.1,0.409,False,False,False,False,False,False,True,False,False,True,False,False,False,True
28,0,8,1,5,1,2,10,2,4,7.0,3,6.8,0.332,False,False,False,False,False,True,False,False,True,True,False,False,True,True
47,14,10,3,15,6,4,9,1,5,3.5,2,7.1,0.34,True,False,False,True,False,False,False,False,True,False,True,False,False,True
26,7,6,1,8,3,2,9,3,2,7.5,4,5.1,0.562,True,True,False,False,True,False,False,False,False,False,False,True,False,True
42,14,6,4,18,1,3,10,4,1,9.3,1,8.1,0.205,True,True,False,False,False,False,False,False,False,True,False,True,True,False
35,14,7,4,17,5,4,7,2,3,6.1,3,6.3,0.266,False,False,False,False,True,False,False,False,True,False,False,False,False,True
25,21,6,2,4,8,5,5,5,5,7.0,1,6.6,0.212,True,False,False,True,False,False,False,False,True,False,True,False,True,False
44,17,8,5,15,8,3,4,5,1,8.7,4,8.0,0.785,False,True,False,True,False,False,False,True,False,True,False,True,False,False
41,15,6,6,6,8,2,16,2,5,8.4,5,4.5,0.899,True,False,False,False,False,False,True,False,False,True,False,False,False,True
36,1,7,5,18,3,1,4,2,3,3.5,4,6.5,0.266,True,True,False,False,False,False,True,False,False,False,True,False,False,True
50,19,6,3,4,8,3,12,2,4,9.9,1,7.0,0.586,False,True,False,False,False,False,False,False,True,False,False,False,False,True
29,15,10,1,19,4,3,12,1,1,0.3,3,5.1,0.267,False,False,False,False,False,False,True,False,True,False,True,False,True,False
40,2,11,4,10,8,2,19,5,1,9.9,2,4.8,0.953,True,False,False,False,False,True,False,True,False,False,True,False,False,False
49,29,9,5,22,3,5,4,5,2,2.5,1,6.6,0.03,True,True,False,False,False,False,False,True,False,False,True,True,False,False
48,1,9,4,17,3,2,3,1,1,4.4,3,6.7,0.494,True,False,False,False,False,True,False,False,True,False,False,False,True,False
25,34,11,6,27,1,2,6,3,3,8.8,1,5.8,0.633,False,False,False,False,False,False,True,False,False,True,False,True,True,False
36,25,9,3,26,8,5,3,5,5,2.4,5,8.0,0.188,False,True,False,False,False,False,False,True,False,True,False,False,False,True
56,4,10,6,28,8,5,19,3,5,2.2,5,5.7,0.455,True,False,False,True,False,False,False,False,True,False,True,False,False,False
58,1,8,6,6,9,3,5,3,4,6.4,2,6.6,0.508,True,False,False,False,True,False,False,False,True,False,True,False,True,True
22,19,7,3,27,6,1,4,3,4,7.1,5,5.2,0.812,False,False,False,True,False,False,False,False,True,False,False,True,False,False
24,33,10,1,17,2,2,6,5,3,0.1,4,4.5,0.09,True,True,False,False,False,True,False,False,False,False,True,True,False,True
45,33,7,6,2,1,1,5,4,5,4.5,2,6.2,0.051,False,False,False,True,False,False,False,False,True,False,False,False,True,False
48,19,8,5,4,8,5,14,3,4,4.9,1,6.6,0.292,False,False,True,True,False,False,False,False,True,False,False,True,True,False
57,24,10,3,22,10,5,18,4,4,2.7,4,7.6,0.462,False,True,False,False,True,False,False,False,False,False,False,True,False,False
55,19,6,3,12,4,2,13,1,2,5.5,3,6.3,0.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False
50,24,8,4,15,7,3,12,4,2,1.5,1,5.6,0.273,False,False,False,True,False,False,False,False,True,True,False,False,True,False
